FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,BOL,Bolivia,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,0.0006962716326332,0.0020539395807065,0.0035280867065637,0.0015280932279669,0.0012744909981098,0.0008002829571831,0.0006192098284366,0.0003341155572738,0.0005565755141137,0.0003445474863011,0.0003062793958733,0.0002396261930848,0.0004703681887195,6.99935411499071e-05
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,0.0006962716326332,0.0020539395807065,0.0035280867065637,0.0015280932279669,0.0012744909981098,0.0008002829571831,0.0006192098284366,0.0003341155572738,0.0005565755141137,0.0003445474863011,0.0003062793958733,0.0002396261930848,0.0004703681887195,6.99935411499071e-05
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,0.0006962716326332,0.0020539395807065,0.0035280867065637,0.0015280932279669,0.0012744909981098,0.0008002829571831,0.0006192098284366,0.0003341155572738,0.0005565755141137,0.0003445474863011,0.0003062793958733,0.0002396261930848,0.0004703681887195,6.99935411499071e-05
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,27056050.3485306,89888242.1009158,169868907.51295,81472108.88,73652235.77,47983261.51,38820288.9608341,22003109.86,38983333.78,25459065.12,23306627.72,21595452.79,47411589.43,7598577.22
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,27056050.3485306,89888242.1009158,169868907.51295,81472108.88,73652235.77,47983261.51,38820288.9608341,22003109.86,38983333.78,25459065.12,23306627.72,21595452.79,47411589.43,7598577.22
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,27056050.3485306,89888242.1009158,169868907.51295,81472108.88,73652235.77,47983261.51,38820288.9608341,22003109.86,38983333.78,25459065.12,23306627.72,21595452.79,47411589.43,7598577.22
A,Annual,BRA,Brazil,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,BTN,Bhutan,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A,Annual,BTN,Bhutan,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A,Annual,BWA,Botswana,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,BWA,Botswana,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CAF,Central African Republic,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,CAF,Central African Republic,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,CAN,Canada,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.159621880206947,0.183347397816123,0.187449581284573,0.184266285921075,0.204848837101118,0.191720633545486,0.186826594642934,0.19101294637721,0.191011263690827,0.186766487234431,0.185760452659711,0.193554271052917,0.197835919130909,0.183701789701973,0.167277517524861,0.164376551619216
A,Annual,CAN,Canada,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,2645000000.0,2881000000.0,3123000000.0,3269000000.0,3743000000.0,3647000000.0,3727000000.0,3802000000.0,3869000000.0,3998000000.0,4153000000.0,4478000000.0,4393000000.0,4624000000.0,4706000000.0,4754000000.0
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0011677162776356,0.0016169106385515,0.0021190567925925,0.0041092037133702,0.0039519863809659,0.0032147304552279,0.0101869849168062,0.0034369675626571,0.0088854365727041,0.0091468804129662,0.0096057241401831,0.0093560021272031,0.0091833761794462,0.0093942610066568,0.0073641622239891,0.0117976315479603,0.0056441166218416,0.0023840808031124,0.0029790507511204,0.0038788621320545,0.003598378820937,0.0028549805757727,0.003098098365867,0.0023049221806492,0.0021240067857729,0.0024302361662218,0.0022205223112154,0.0,0.0,0.0,0.0,0.0106062810822227,0.0066141036119623,0.0063336412292112
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0011677162776356,0.0016169106385515,0.0021190567925925,0.0041092037133702,0.0039519863809659,0.0032147304552279,0.0101869849168062,0.0034369675626571,0.0088854365727041,0.0091468804129662,0.0096057241401831,0.0093560021272031,0.0091833761794462,0.0093942610066568,0.0073641622239891,0.0117976315479603,0.0056441166218416,0.0023840808031124,0.0029790507511204,0.0038788621320545,0.003598378820937,0.0028549805757727,0.003098098365867,0.0023049221806492,0.0021240067857729,0.0024302361662218,0.0022205223112154,0.0,0.0,0.0,0.0,0.0106062810822227,0.0066141036119623,0.0063336412292112
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.179774555546802,0.209402777831641,0.224724200334156,0.245769681810288,0.249729136805857,0.249271003208179,0.256513707051525,0.240208948524963,0.223734705956762,0.224168664019619,0.221922134776757,0.22174968154579,0.221603438031577,0.222102539239555,0.207465756850828,0.211791192286082,0.193134628178258,0.184550388034238,0.160734676726665,0.191793662680332,0.184217783882546,0.182132304904987,0.182712164384055,0.178019173883475,0.163470093768874,0.161444661080934,0.157361009901157,0.149628679719052,0.142914782130625,0.1408385305536,0.148241257542044,0.151671944554628,0.135214207991516,0.136237554321345
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.155078753936535,0.170486177618549,0.18605285340919,0.197099780217784,0.204941817783771,0.201047535372982,0.208071706652884,0.199642701518378,0.196309153602755,0.197961821683415,0.19365298795123,0.191680470692259,0.197830873425557,0.194469826158774,0.184032443595606,0.182139357221545,0.171429786851042,0.160728069201037,0.166301545806624,0.175067608648894,0.16804681298073,0.167426839818565,0.168331261117592,0.164059789248072,0.151588210971479,0.148996167171261,0.14503384308983,0.139629113263386,0.133932551690964,0.132441090324595,0.138599939123259,0.13290725490645,0.120751997593603,0.1212361097951
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_SG,Sector: State governments,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0348774119695575,0.0437083340652447,0.0479318144794459,0.0502068777091794,0.0481776390591915,0.0510317690911326,0.0454781227567513,0.0472548406792958,0.0302958375926699,0.0330431019997181,0.0324128680275755,0.0352207472245291,0.0321008577355379,0.0358435430688849,0.0296584787879924,0.0333155929898971,0.0223482963195541,0.0237260394166409,-0.0064401588769673,0.0145442653024238,0.014639940560663,0.0125930637085076,0.0123787543853543,0.0124002311694948,0.0111793889439876,0.011068446720154,0.0113185098911946,0.0114749193892401,0.0096212459005953,0.009080995421808,0.0103240889371276,0.0085543483654907,0.0083346772312744,0.0090894570638024
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,4313451.68,6237200.45,8336553.78,16515736.22,16282642.32,13418346.0,42828957.32,14702398.63,39055421.1,40878597.66,45299797.77,45266939.26,44301396.46,45816693.99,36936752.49,61417467.04,31260323.71,14046710.85,18291848.26,23371765.71,22447741.41,18146199.44,19939968.31,15092153.32,14141112.55,16229034.49,15045533.07,0.0,0.0,0.0,0.0,78745920.25,51700232.21,50370847.0
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,4313451.68,6237200.45,8336553.78,16515736.22,16282642.32,13418346.0,42828957.32,14702398.63,39055421.1,40878597.66,45299797.77,45266939.26,44301396.46,45816693.99,36936752.49,61417467.04,31260323.71,14046710.85,18291848.26,23371765.71,22447741.41,18146199.44,19939968.31,15092153.32,14141112.55,16229034.49,15045533.07,0.0,0.0,0.0,0.0,78745920.25,51700232.21,50370847.0
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,664073006.0,807767027.43,884084555.12,987798979.75,1028913012.22,1040461903.54,1078455961.31,1027547584.12,983412923.42,1001838901.43,1046566368.07,1072886605.73,1069034042.96,1083214961.51,1040595125.13,1102566944.79,1069689271.32,1087348186.6,986936632.65,1155636987.4,1149204511.67,1157629287.33,1175971301.56,1165632700.62,1088343507.2,1078121957.58,1066226746.04,1024587621.38,1014319373.08,1010223371.74,1031461780.53,1126082437.14,1056924167.11,1083484326.95
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,572848665.82,657647020.44,731948111.91,792184619.25,844384062.52,839176232.55,874792130.99,854016375.71,862865498.73,884717116.14,913251417.98,927403404.38,954353146.86,948447622.34,923059624.77,948202011.85,949475531.7,946990014.18,1021118099.5,1054855520.37,1048325257.09,1064161645.35,1083412989.48,1074229539.62,1009236866.36,994991338.5,982701894.71,956115240.09,950569142.26,949989213.17,964377544.82,986764730.67,943877913.27,964179263.77
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_SG,Sector: State governments,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,128834404.5,168604024.49,188567928.23,201791784.13,198497461.53,213007573.79,191202852.9,202143166.09,133163596.98,147673918.44,152856395.35,170407766.44,154857298.39,174812328.84,148759337.03,173438145.28,123777558.85,139790905.94,-39543605.93,87635277.95,91328238.72,80041261.07,79672089.46,81194146.85,74429610.28,73914710.87,76690521.87,78574912.14,68285561.26,65137244.6,71834948.88,63511425.82,65149379.8,72287588.53
A,Annual,CHE,Switzerland,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHN,China,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A,Annual,CHN,China,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CHN,China,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A,Annual,CHN,China,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CMR,Cameroon,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
A,Annual,CMR,Cameroon,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0322095918684145,0.0202219941482694,0.0005077453468646,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322095918684145,0.0202219941482694,0.0005077453468646,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,51116337.0,33524462.0,878894.0,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,51116337.0,33524462.0,878894.0,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CRI,Costa Rica,IMF_COFOG_GENM_GF0501,Government expenditure on waste management,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
